,Pmet,Isorxns,Enzymes,Type
836,pmet_cplx3_m,cplx3_mNo15,Q9ZU25,Shared
837,pmet_cplx3_m,cplx3_mNo15,Q9FKS5,Shared
838,pmet_cplx3_m,cplx3_mNo15,Q94JS0,Shared
839,pmet_cplx3_m,cplx3_mNo16,Q42290,Obligate
840,pmet_cplx3_m,cplx3_mNo16,Q9LXJ2,Obligate
841,pmet_cplx3_m,cplx3_mNo16,Q9SG91,Shared
842,pmet_cplx3_m,cplx3_mNo16,Q9SJV7,Shared
843,pmet_cplx3_m,cplx3_mNo16,Q9SUU5,Shared
844,pmet_cplx3_m,cplx3_mNo16,O04308,Shared
845,pmet_cplx3_m,cplx3_mNo16,Q9FKS5,Shared
846,pmet_cplx3_m,cplx3_mNo16,Q94JS0,Shared
847,pmet_cplx3_m,cplx3_mNo17,P42792,Shared
848,pmet_cplx3_m,cplx3_mNo17,Q42290,Obligate
849,pmet_cplx3_m,cplx3_mNo17,Q9LK29,Shared
850,pmet_cplx3_m,cplx3_mNo17,Q9LXJ2,Obligate
851,pmet_cplx3_m,cplx3_mNo17,Q9LYR2,Shared
852,pmet_cplx3_m,cplx3_mNo17,Q9SG91,Shared
853,pmet_cplx3_m,cplx3_mNo17,Q9SUU5,Shared
854,pmet_cplx3_m,cplx3_mNo17,Q9ZU25,Shared
855,pmet_cplx3_m,cplx3_mNo17,Q0WWE3,Shared
856,pmet_cplx3_m,cplx3_mNo18,P42792,Shared
857,pmet_cplx3_m,cplx3_mNo18,Q42290,Obligate
858,pmet_cplx3_m,cplx3_mNo18,Q9LK29,Shared
859,pmet_cplx3_m,cplx3_mNo18,Q9LXJ2,Obligate
860,pmet_cplx3_m,cplx3_mNo18,Q9LYR2,Shared
861,pmet_cplx3_m,cplx3_mNo18,Q9SG91,Shared
862,pmet_cplx3_m,cplx3_mNo18,Q9SUU5,Shared
863,pmet_cplx3_m,cplx3_mNo18,O04308,Shared
864,pmet_cplx3_m,cplx3_mNo18,Q0WWE3,Shared
865,pmet_cplx3_m,cplx3_mNo19,Q42290,Obligate
866,pmet_cplx3_m,cplx3_mNo19,Q9LK29,Shared
867,pmet_cplx3_m,cplx3_mNo19,Q9LXJ2,Obligate
868,pmet_cplx3_m,cplx3_mNo19,Q9LYR2,Shared
869,pmet_cplx3_m,cplx3_mNo19,Q9SG91,Shared
870,pmet_cplx3_m,cplx3_mNo19,Q9SUU5,Shared
871,pmet_cplx3_m,cplx3_mNo19,Q9ZU25,Shared
872,pmet_cplx3_m,cplx3_mNo19,Q0WWE3,Shared
873,pmet_cplx3_m,cplx3_mNo20,Q42290,Obligate
874,pmet_cplx3_m,cplx3_mNo20,Q9LK29,Shared
875,pmet_cplx3_m,cplx3_mNo20,Q9LXJ2,Obligate
876,pmet_cplx3_m,cplx3_mNo20,Q9LYR2,Shared
877,pmet_cplx3_m,cplx3_mNo20,Q9SG91,Shared
878,pmet_cplx3_m,cplx3_mNo20,Q9SUU5,Shared
879,pmet_cplx3_m,cplx3_mNo20,O04308,Shared
880,pmet_cplx3_m,cplx3_mNo20,Q0WWE3,Shared
881,pmet_cplx3_m,cplx3_mNo21,P42792,Shared
882,pmet_cplx3_m,cplx3_mNo21,Q42290,Obligate
883,pmet_cplx3_m,cplx3_mNo21,Q9LXJ2,Obligate
884,pmet_cplx3_m,cplx3_mNo21,Q9LYR2,Shared
885,pmet_cplx3_m,cplx3_mNo21,Q9SG91,Shared
886,pmet_cplx3_m,cplx3_mNo21,Q9SUU5,Shared
887,pmet_cplx3_m,cplx3_mNo21,Q9ZU25,Shared
888,pmet_cplx3_m,cplx3_mNo21,Q9FKS5,Shared
889,pmet_cplx3_m,cplx3_mNo21,Q0WWE3,Shared
890,pmet_cplx3_m,cplx3_mNo22,P42792,Shared
891,pmet_cplx3_m,cplx3_mNo22,Q42290,Obligate
892,pmet_cplx3_m,cplx3_mNo22,Q9LXJ2,Obligate
893,pmet_cplx3_m,cplx3_mNo22,Q9LYR2,Shared
894,pmet_cplx3_m,cplx3_mNo22,Q9SG91,Shared
895,pmet_cplx3_m,cplx3_mNo22,Q9SUU5,Shared
896,pmet_cplx3_m,cplx3_mNo22,O04308,Shared
897,pmet_cplx3_m,cplx3_mNo22,Q9FKS5,Shared
898,pmet_cplx3_m,cplx3_mNo22,Q0WWE3,Shared
899,pmet_cplx3_m,cplx3_mNo23,Q42290,Obligate
900,pmet_cplx3_m,cplx3_mNo23,Q9LXJ2,Obligate
901,pmet_cplx3_m,cplx3_mNo23,Q9LYR2,Shared
902,pmet_cplx3_m,cplx3_mNo23,Q9SG91,Shared
903,pmet_cplx3_m,cplx3_mNo23,Q9SUU5,Shared
904,pmet_cplx3_m,cplx3_mNo23,Q9ZU25,Shared
905,pmet_cplx3_m,cplx3_mNo23,Q9FKS5,Shared
906,pmet_cplx3_m,cplx3_mNo23,Q0WWE3,Shared
907,pmet_cplx3_m,cplx3_mNo24,Q42290,Obligate
908,pmet_cplx3_m,cplx3_mNo24,Q9LXJ2,Obligate
909,pmet_cplx3_m,cplx3_mNo24,Q9LYR2,Shared
910,pmet_cplx3_m,cplx3_mNo24,Q9SG91,Shared
911,pmet_cplx3_m,cplx3_mNo24,Q9SUU5,Shared
912,pmet_cplx3_m,cplx3_mNo24,O04308,Shared
913,pmet_cplx3_m,cplx3_mNo24,Q9FKS5,Shared
914,pmet_cplx3_m,cplx3_mNo24,Q0WWE3,Shared
915,pmet_cplx3_m,cplx3_mNo25,P42792,Shared
916,pmet_cplx3_m,cplx3_mNo25,Q42290,Obligate
917,pmet_cplx3_m,cplx3_mNo25,Q9LK29,Shared
918,pmet_cplx3_m,cplx3_mNo25,Q9LXJ2,Obligate
919,pmet_cplx3_m,cplx3_mNo25,Q9SG91,Shared
920,pmet_cplx3_m,cplx3_mNo25,Q9SUU5,Shared
921,pmet_cplx3_m,cplx3_mNo25,Q9ZU25,Shared
922,pmet_cplx3_m,cplx3_mNo25,Q94JS0,Shared
923,pmet_cplx3_m,cplx3_mNo25,Q0WWE3,Shared
924,pmet_cplx3_m,cplx3_mNo26,P42792,Shared
925,pmet_cplx3_m,cplx3_mNo26,Q42290,Obligate
926,pmet_cplx3_m,cplx3_mNo26,Q9LK29,Shared
927,pmet_cplx3_m,cplx3_mNo26,Q9LXJ2,Obligate
928,pmet_cplx3_m,cplx3_mNo26,Q9SG91,Shared
929,pmet_cplx3_m,cplx3_mNo26,Q9SUU5,Shared
930,pmet_cplx3_m,cplx3_mNo26,O04308,Shared
931,pmet_cplx3_m,cplx3_mNo26,Q94JS0,Shared
932,pmet_cplx3_m,cplx3_mNo26,Q0WWE3,Shared
933,pmet_cplx3_m,cplx3_mNo27,Q42290,Obligate
934,pmet_cplx3_m,cplx3_mNo27,Q9LK29,Shared
935,pmet_cplx3_m,cplx3_mNo27,Q9LXJ2,Obligate
936,pmet_cplx3_m,cplx3_mNo27,Q9SG91,Shared
937,pmet_cplx3_m,cplx3_mNo27,Q9SUU5,Shared
938,pmet_cplx3_m,cplx3_mNo27,Q9ZU25,Shared
939,pmet_cplx3_m,cplx3_mNo27,Q94JS0,Shared
940,pmet_cplx3_m,cplx3_mNo27,Q0WWE3,Shared
941,pmet_cplx3_m,cplx3_mNo28,Q42290,Obligate
942,pmet_cplx3_m,cplx3_mNo28,Q9LK29,Shared
943,pmet_cplx3_m,cplx3_mNo28,Q9LXJ2,Obligate
944,pmet_cplx3_m,cplx3_mNo28,Q9SG91,Shared
945,pmet_cplx3_m,cplx3_mNo28,Q9SUU5,Shared
946,pmet_cplx3_m,cplx3_mNo28,O04308,Shared
947,pmet_cplx3_m,cplx3_mNo28,Q94JS0,Shared
948,pmet_cplx3_m,cplx3_mNo28,Q0WWE3,Shared
949,pmet_cplx3_m,cplx3_mNo29,P42792,Shared
950,pmet_cplx3_m,cplx3_mNo29,Q42290,Obligate
951,pmet_cplx3_m,cplx3_mNo29,Q9LXJ2,Obligate
952,pmet_cplx3_m,cplx3_mNo29,Q9SG91,Shared
953,pmet_cplx3_m,cplx3_mNo29,Q9SUU5,Shared
954,pmet_cplx3_m,cplx3_mNo29,Q9ZU25,Shared
955,pmet_cplx3_m,cplx3_mNo29,Q9FKS5,Shared
956,pmet_cplx3_m,cplx3_mNo29,Q94JS0,Shared
957,pmet_cplx3_m,cplx3_mNo29,Q0WWE3,Shared
958,pmet_cplx3_m,cplx3_mNo30,P42792,Shared
959,pmet_cplx3_m,cplx3_mNo30,Q42290,Obligate
960,pmet_cplx3_m,cplx3_mNo30,Q9LXJ2,Obligate
961,pmet_cplx3_m,cplx3_mNo30,Q9SG91,Shared
962,pmet_cplx3_m,cplx3_mNo30,Q9SUU5,Shared
963,pmet_cplx3_m,cplx3_mNo30,O04308,Shared
964,pmet_cplx3_m,cplx3_mNo30,Q9FKS5,Shared
965,pmet_cplx3_m,cplx3_mNo30,Q94JS0,Shared
966,pmet_cplx3_m,cplx3_mNo30,Q0WWE3,Shared
967,pmet_cplx3_m,cplx3_mNo31,Q42290,Obligate
968,pmet_cplx3_m,cplx3_mNo31,Q9LXJ2,Obligate
969,pmet_cplx3_m,cplx3_mNo31,Q9SG91,Shared
970,pmet_cplx3_m,cplx3_mNo31,Q9SUU5,Shared
971,pmet_cplx3_m,cplx3_mNo31,Q9ZU25,Shared
972,pmet_cplx3_m,cplx3_mNo31,Q9FKS5,Shared
973,pmet_cplx3_m,cplx3_mNo31,Q94JS0,Shared
974,pmet_cplx3_m,cplx3_mNo31,Q0WWE3,Shared
975,pmet_cplx3_m,cplx3_mNo32,Q42290,Obligate
976,pmet_cplx3_m,cplx3_mNo32,Q9LXJ2,Obligate
977,pmet_cplx3_m,cplx3_mNo32,Q9SG91,Shared
978,pmet_cplx3_m,cplx3_mNo32,Q9SUU5,Shared
979,pmet_cplx3_m,cplx3_mNo32,O04308,Shared
980,pmet_cplx3_m,cplx3_mNo32,Q9FKS5,Shared
981,pmet_cplx3_m,cplx3_mNo32,Q94JS0,Shared
982,pmet_cplx3_m,cplx3_mNo32,Q0WWE3,Shared
983,pmet_cplx3_m,cplx3_mNo33,P42792,Shared
984,pmet_cplx3_m,cplx3_mNo33,Q42290,Obligate
985,pmet_cplx3_m,cplx3_mNo33,Q9LK29,Shared
986,pmet_cplx3_m,cplx3_mNo33,Q9LXJ2,Obligate
987,pmet_cplx3_m,cplx3_mNo33,Q9LYR2,Shared
988,pmet_cplx3_m,cplx3_mNo33,Q9SG91,Shared
989,pmet_cplx3_m,cplx3_mNo33,Q9SJV7,Shared
990,pmet_cplx3_m,cplx3_mNo33,Q9ZU25,Shared
991,pmet_cplx3_m,cplx3_mNo33,F4JWS8,Shared
992,pmet_cplx3_m,cplx3_mNo34,P42792,Shared
993,pmet_cplx3_m,cplx3_mNo34,Q42290,Obligate
994,pmet_cplx3_m,cplx3_mNo34,Q9LK29,Shared
995,pmet_cplx3_m,cplx3_mNo34,Q9LXJ2,Obligate
996,pmet_cplx3_m,cplx3_mNo34,Q9LYR2,Shared
997,pmet_cplx3_m,cplx3_mNo34,Q9SG91,Shared
998,pmet_cplx3_m,cplx3_mNo34,Q9SJV7,Shared
999,pmet_cplx3_m,cplx3_mNo34,O04308,Shared
1000,pmet_cplx3_m,cplx3_mNo34,F4JWS8,Shared
1001,pmet_cplx3_m,cplx3_mNo35,Q42290,Obligate
1002,pmet_cplx3_m,cplx3_mNo35,Q9LK29,Shared
1003,pmet_cplx3_m,cplx3_mNo35,Q9LXJ2,Obligate
1004,pmet_cplx3_m,cplx3_mNo35,Q9LYR2,Shared
1005,pmet_cplx3_m,cplx3_mNo35,Q9SG91,Shared
1006,pmet_cplx3_m,cplx3_mNo35,Q9SJV7,Shared
1007,pmet_cplx3_m,cplx3_mNo35,Q9ZU25,Shared
1008,pmet_cplx3_m,cplx3_mNo35,F4JWS8,Shared
1009,pmet_cplx3_m,cplx3_mNo36,Q42290,Obligate
1010,pmet_cplx3_m,cplx3_mNo36,Q9LK29,Shared
1011,pmet_cplx3_m,cplx3_mNo36,Q9LXJ2,Obligate
1012,pmet_cplx3_m,cplx3_mNo36,Q9LYR2,Shared
1013,pmet_cplx3_m,cplx3_mNo36,Q9SG91,Shared
1014,pmet_cplx3_m,cplx3_mNo36,Q9SJV7,Shared
1015,pmet_cplx3_m,cplx3_mNo36,O04308,Shared
1016,pmet_cplx3_m,cplx3_mNo36,F4JWS8,Shared
1017,pmet_cplx3_m,cplx3_mNo37,P42792,Shared
1018,pmet_cplx3_m,cplx3_mNo37,Q42290,Obligate
1019,pmet_cplx3_m,cplx3_mNo37,Q9LXJ2,Obligate
1020,pmet_cplx3_m,cplx3_mNo37,Q9LYR2,Shared
1021,pmet_cplx3_m,cplx3_mNo37,Q9SG91,Shared
1022,pmet_cplx3_m,cplx3_mNo37,Q9SJV7,Shared
1023,pmet_cplx3_m,cplx3_mNo37,Q9ZU25,Shared
1024,pmet_cplx3_m,cplx3_mNo37,Q9FKS5,Shared
1025,pmet_cplx3_m,cplx3_mNo37,F4JWS8,Shared
1026,pmet_cplx3_m,cplx3_mNo38,P42792,Shared
1027,pmet_cplx3_m,cplx3_mNo38,Q42290,Obligate
1028,pmet_cplx3_m,cplx3_mNo38,Q9LXJ2,Obligate
1029,pmet_cplx3_m,cplx3_mNo38,Q9LYR2,Shared
1030,pmet_cplx3_m,cplx3_mNo38,Q9SG91,Shared
1031,pmet_cplx3_m,cplx3_mNo38,Q9SJV7,Shared
1032,pmet_cplx3_m,cplx3_mNo38,O04308,Shared
1033,pmet_cplx3_m,cplx3_mNo38,Q9FKS5,Shared
1034,pmet_cplx3_m,cplx3_mNo38,F4JWS8,Shared
1035,pmet_cplx3_m,cplx3_mNo39,Q42290,Obligate
1036,pmet_cplx3_m,cplx3_mNo39,Q9LXJ2,Obligate
1037,pmet_cplx3_m,cplx3_mNo39,Q9LYR2,Shared
1038,pmet_cplx3_m,cplx3_mNo39,Q9SG91,Shared
1039,pmet_cplx3_m,cplx3_mNo39,Q9SJV7,Shared
1040,pmet_cplx3_m,cplx3_mNo39,Q9ZU25,Shared
1041,pmet_cplx3_m,cplx3_mNo39,Q9FKS5,Shared
1042,pmet_cplx3_m,cplx3_mNo39,F4JWS8,Shared
1043,pmet_cplx3_m,cplx3_mNo40,Q42290,Obligate
1044,pmet_cplx3_m,cplx3_mNo40,Q9LXJ2,Obligate
1045,pmet_cplx3_m,cplx3_mNo40,Q9LYR2,Shared
1046,pmet_cplx3_m,cplx3_mNo40,Q9SG91,Shared
1047,pmet_cplx3_m,cplx3_mNo40,Q9SJV7,Shared
1048,pmet_cplx3_m,cplx3_mNo40,O04308,Shared
1049,pmet_cplx3_m,cplx3_mNo40,Q9FKS5,Shared
1050,pmet_cplx3_m,cplx3_mNo40,F4JWS8,Shared
1051,pmet_cplx3_m,cplx3_mNo41,P42792,Shared
1052,pmet_cplx3_m,cplx3_mNo41,Q42290,Obligate
1053,pmet_cplx3_m,cplx3_mNo41,Q9LK29,Shared
1054,pmet_cplx3_m,cplx3_mNo41,Q9LXJ2,Obligate
1055,pmet_cplx3_m,cplx3_mNo41,Q9SG91,Shared
1056,pmet_cplx3_m,cplx3_mNo41,Q9SJV7,Shared
1057,pmet_cplx3_m,cplx3_mNo41,Q9ZU25,Shared
1058,pmet_cplx3_m,cplx3_mNo41,Q94JS0,Shared
1059,pmet_cplx3_m,cplx3_mNo41,F4JWS8,Shared
1060,pmet_cplx3_m,cplx3_mNo42,P42792,Shared
1061,pmet_cplx3_m,cplx3_mNo42,Q42290,Obligate
1062,pmet_cplx3_m,cplx3_mNo42,Q9LK29,Shared
1063,pmet_cplx3_m,cplx3_mNo42,Q9LXJ2,Obligate
1064,pmet_cplx3_m,cplx3_mNo42,Q9SG91,Shared
1065,pmet_cplx3_m,cplx3_mNo42,Q9SJV7,Shared
1066,pmet_cplx3_m,cplx3_mNo42,O04308,Shared
1067,pmet_cplx3_m,cplx3_mNo42,Q94JS0,Shared
1068,pmet_cplx3_m,cplx3_mNo42,F4JWS8,Shared
1069,pmet_cplx3_m,cplx3_mNo43,Q42290,Obligate
1070,pmet_cplx3_m,cplx3_mNo43,Q9LK29,Shared
1071,pmet_cplx3_m,cplx3_mNo43,Q9LXJ2,Obligate
1072,pmet_cplx3_m,cplx3_mNo43,Q9SG91,Shared
1073,pmet_cplx3_m,cplx3_mNo43,Q9SJV7,Shared
1074,pmet_cplx3_m,cplx3_mNo43,Q9ZU25,Shared
1075,pmet_cplx3_m,cplx3_mNo43,Q94JS0,Shared
1076,pmet_cplx3_m,cplx3_mNo43,F4JWS8,Shared
1077,pmet_cplx3_m,cplx3_mNo44,Q42290,Obligate
1078,pmet_cplx3_m,cplx3_mNo44,Q9LK29,Shared
1079,pmet_cplx3_m,cplx3_mNo44,Q9LXJ2,Obligate
1080,pmet_cplx3_m,cplx3_mNo44,Q9SG91,Shared
1081,pmet_cplx3_m,cplx3_mNo44,Q9SJV7,Shared
1082,pmet_cplx3_m,cplx3_mNo44,O04308,Shared
1083,pmet_cplx3_m,cplx3_mNo44,Q94JS0,Shared
1084,pmet_cplx3_m,cplx3_mNo44,F4JWS8,Shared
1085,pmet_cplx3_m,cplx3_mNo45,P42792,Shared
1086,pmet_cplx3_m,cplx3_mNo45,Q42290,Obligate
1087,pmet_cplx3_m,cplx3_mNo45,Q9LXJ2,Obligate
1088,pmet_cplx3_m,cplx3_mNo45,Q9SG91,Shared
1089,pmet_cplx3_m,cplx3_mNo45,Q9SJV7,Shared
1090,pmet_cplx3_m,cplx3_mNo45,Q9ZU25,Shared
1091,pmet_cplx3_m,cplx3_mNo45,Q9FKS5,Shared
1092,pmet_cplx3_m,cplx3_mNo45,Q94JS0,Shared
1093,pmet_cplx3_m,cplx3_mNo45,F4JWS8,Shared
1094,pmet_cplx3_m,cplx3_mNo46,P42792,Shared
1095,pmet_cplx3_m,cplx3_mNo46,Q42290,Obligate
1096,pmet_cplx3_m,cplx3_mNo46,Q9LXJ2,Obligate
1097,pmet_cplx3_m,cplx3_mNo46,Q9SG91,Shared
1098,pmet_cplx3_m,cplx3_mNo46,Q9SJV7,Shared
1099,pmet_cplx3_m,cplx3_mNo46,O04308,Shared
1100,pmet_cplx3_m,cplx3_mNo46,Q9FKS5,Shared
1101,pmet_cplx3_m,cplx3_mNo46,Q94JS0,Shared
1102,pmet_cplx3_m,cplx3_mNo46,F4JWS8,Shared
1103,pmet_cplx3_m,cplx3_mNo47,Q42290,Obligate
1104,pmet_cplx3_m,cplx3_mNo47,Q9LXJ2,Obligate
1105,pmet_cplx3_m,cplx3_mNo47,Q9SG91,Shared
1106,pmet_cplx3_m,cplx3_mNo47,Q9SJV7,Shared
1107,pmet_cplx3_m,cplx3_mNo47,Q9ZU25,Shared
1108,pmet_cplx3_m,cplx3_mNo47,Q9FKS5,Shared
1109,pmet_cplx3_m,cplx3_mNo47,Q94JS0,Shared
1110,pmet_cplx3_m,cplx3_mNo47,F4JWS8,Shared
1111,pmet_cplx3_m,cplx3_mNo48,Q42290,Obligate
1112,pmet_cplx3_m,cplx3_mNo48,Q9LXJ2,Obligate
1113,pmet_cplx3_m,cplx3_mNo48,Q9SG91,Shared
1114,pmet_cplx3_m,cplx3_mNo48,Q9SJV7,Shared
1115,pmet_cplx3_m,cplx3_mNo48,O04308,Shared
1116,pmet_cplx3_m,cplx3_mNo48,Q9FKS5,Shared
1117,pmet_cplx3_m,cplx3_mNo48,Q94JS0,Shared
1118,pmet_cplx3_m,cplx3_mNo48,F4JWS8,Shared
1119,pmet_cplx3_m,cplx3_mNo49,P42792,Shared
1120,pmet_cplx3_m,cplx3_mNo49,Q42290,Obligate
1121,pmet_cplx3_m,cplx3_mNo49,Q9LK29,Shared
1122,pmet_cplx3_m,cplx3_mNo49,Q9LXJ2,Obligate
1123,pmet_cplx3_m,cplx3_mNo49,Q9LYR2,Shared
1124,pmet_cplx3_m,cplx3_mNo49,Q9SG91,Shared
1125,pmet_cplx3_m,cplx3_mNo49,Q9ZU25,Shared
1126,pmet_cplx3_m,cplx3_mNo49,Q0WWE3,Shared
1127,pmet_cplx3_m,cplx3_mNo49,F4JWS8,Shared
1128,pmet_cplx3_m,cplx3_mNo50,P42792,Shared
1129,pmet_cplx3_m,cplx3_mNo50,Q42290,Obligate
1130,pmet_cplx3_m,cplx3_mNo50,Q9LK29,Shared
1131,pmet_cplx3_m,cplx3_mNo50,Q9LXJ2,Obligate
1132,pmet_cplx3_m,cplx3_mNo50,Q9LYR2,Shared
1133,pmet_cplx3_m,cplx3_mNo50,Q9SG91,Shared
1134,pmet_cplx3_m,cplx3_mNo50,O04308,Shared
1135,pmet_cplx3_m,cplx3_mNo50,Q0WWE3,Shared
1136,pmet_cplx3_m,cplx3_mNo50,F4JWS8,Shared
1137,pmet_cplx3_m,cplx3_mNo51,Q42290,Obligate
1138,pmet_cplx3_m,cplx3_mNo51,Q9LK29,Shared
1139,pmet_cplx3_m,cplx3_mNo51,Q9LXJ2,Obligate
1140,pmet_cplx3_m,cplx3_mNo51,Q9LYR2,Shared
1141,pmet_cplx3_m,cplx3_mNo51,Q9SG91,Shared
1142,pmet_cplx3_m,cplx3_mNo51,Q9ZU25,Shared
1143,pmet_cplx3_m,cplx3_mNo51,Q0WWE3,Shared
1144,pmet_cplx3_m,cplx3_mNo51,F4JWS8,Shared
1145,pmet_cplx3_m,cplx3_mNo52,Q42290,Obligate
1146,pmet_cplx3_m,cplx3_mNo52,Q9LK29,Shared
1147,pmet_cplx3_m,cplx3_mNo52,Q9LXJ2,Obligate
1148,pmet_cplx3_m,cplx3_mNo52,Q9LYR2,Shared
1149,pmet_cplx3_m,cplx3_mNo52,Q9SG91,Shared
1150,pmet_cplx3_m,cplx3_mNo52,O04308,Shared
1151,pmet_cplx3_m,cplx3_mNo52,Q0WWE3,Shared
1152,pmet_cplx3_m,cplx3_mNo52,F4JWS8,Shared
1153,pmet_cplx3_m,cplx3_mNo53,P42792,Shared
1154,pmet_cplx3_m,cplx3_mNo53,Q42290,Obligate
1155,pmet_cplx3_m,cplx3_mNo53,Q9LXJ2,Obligate
1156,pmet_cplx3_m,cplx3_mNo53,Q9LYR2,Shared
1157,pmet_cplx3_m,cplx3_mNo53,Q9SG91,Shared
1158,pmet_cplx3_m,cplx3_mNo53,Q9ZU25,Shared
1159,pmet_cplx3_m,cplx3_mNo53,Q9FKS5,Shared
1160,pmet_cplx3_m,cplx3_mNo53,Q0WWE3,Shared
1161,pmet_cplx3_m,cplx3_mNo53,F4JWS8,Shared
1162,pmet_cplx3_m,cplx3_mNo54,P42792,Shared
1163,pmet_cplx3_m,cplx3_mNo54,Q42290,Obligate
1164,pmet_cplx3_m,cplx3_mNo54,Q9LXJ2,Obligate
1165,pmet_cplx3_m,cplx3_mNo54,Q9LYR2,Shared
1166,pmet_cplx3_m,cplx3_mNo54,Q9SG91,Shared
1167,pmet_cplx3_m,cplx3_mNo54,O04308,Shared
1168,pmet_cplx3_m,cplx3_mNo54,Q9FKS5,Shared
1169,pmet_cplx3_m,cplx3_mNo54,Q0WWE3,Shared
1170,pmet_cplx3_m,cplx3_mNo54,F4JWS8,Shared
1171,pmet_cplx3_m,cplx3_mNo55,Q42290,Obligate
1172,pmet_cplx3_m,cplx3_mNo55,Q9LXJ2,Obligate
1173,pmet_cplx3_m,cplx3_mNo55,Q9LYR2,Shared
1174,pmet_cplx3_m,cplx3_mNo55,Q9SG91,Shared
1175,pmet_cplx3_m,cplx3_mNo55,Q9ZU25,Shared
1176,pmet_cplx3_m,cplx3_mNo55,Q9FKS5,Shared
1177,pmet_cplx3_m,cplx3_mNo55,Q0WWE3,Shared
1178,pmet_cplx3_m,cplx3_mNo55,F4JWS8,Shared
1179,pmet_cplx3_m,cplx3_mNo56,Q42290,Obligate
1180,pmet_cplx3_m,cplx3_mNo56,Q9LXJ2,Obligate
1181,pmet_cplx3_m,cplx3_mNo56,Q9LYR2,Shared
1182,pmet_cplx3_m,cplx3_mNo56,Q9SG91,Shared
1183,pmet_cplx3_m,cplx3_mNo56,O04308,Shared
1184,pmet_cplx3_m,cplx3_mNo56,Q9FKS5,Shared
1185,pmet_cplx3_m,cplx3_mNo56,Q0WWE3,Shared
1186,pmet_cplx3_m,cplx3_mNo56,F4JWS8,Shared
1187,pmet_cplx3_m,cplx3_mNo57,P42792,Shared
1188,pmet_cplx3_m,cplx3_mNo57,Q42290,Obligate
1189,pmet_cplx3_m,cplx3_mNo57,Q9LK29,Shared
1190,pmet_cplx3_m,cplx3_mNo57,Q9LXJ2,Obligate
1191,pmet_cplx3_m,cplx3_mNo57,Q9SG91,Shared
1192,pmet_cplx3_m,cplx3_mNo57,Q9ZU25,Shared
1193,pmet_cplx3_m,cplx3_mNo57,Q94JS0,Shared
1194,pmet_cplx3_m,cplx3_mNo57,Q0WWE3,Shared
1195,pmet_cplx3_m,cplx3_mNo57,F4JWS8,Shared
1196,pmet_cplx3_m,cplx3_mNo58,P42792,Shared
1197,pmet_cplx3_m,cplx3_mNo58,Q42290,Obligate
1198,pmet_cplx3_m,cplx3_mNo58,Q9LK29,Shared
1199,pmet_cplx3_m,cplx3_mNo58,Q9LXJ2,Obligate
1200,pmet_cplx3_m,cplx3_mNo58,Q9SG91,Shared
1201,pmet_cplx3_m,cplx3_mNo58,O04308,Shared
1202,pmet_cplx3_m,cplx3_mNo58,Q94JS0,Shared
1203,pmet_cplx3_m,cplx3_mNo58,Q0WWE3,Shared
1204,pmet_cplx3_m,cplx3_mNo58,F4JWS8,Shared
1205,pmet_cplx3_m,cplx3_mNo59,Q42290,Obligate
1206,pmet_cplx3_m,cplx3_mNo59,Q9LK29,Shared
1207,pmet_cplx3_m,cplx3_mNo59,Q9LXJ2,Obligate
1208,pmet_cplx3_m,cplx3_mNo59,Q9SG91,Shared
1209,pmet_cplx3_m,cplx3_mNo59,Q9ZU25,Shared
1210,pmet_cplx3_m,cplx3_mNo59,Q94JS0,Shared
1211,pmet_cplx3_m,cplx3_mNo59,Q0WWE3,Shared
1212,pmet_cplx3_m,cplx3_mNo59,F4JWS8,Shared
1213,pmet_cplx3_m,cplx3_mNo60,Q42290,Obligate
1214,pmet_cplx3_m,cplx3_mNo60,Q9LK29,Shared
1215,pmet_cplx3_m,cplx3_mNo60,Q9LXJ2,Obligate
1216,pmet_cplx3_m,cplx3_mNo60,Q9SG91,Shared
1217,pmet_cplx3_m,cplx3_mNo60,O04308,Shared
1218,pmet_cplx3_m,cplx3_mNo60,Q94JS0,Shared
1219,pmet_cplx3_m,cplx3_mNo60,Q0WWE3,Shared
1220,pmet_cplx3_m,cplx3_mNo60,F4JWS8,Shared
1221,pmet_cplx3_m,cplx3_mNo61,P42792,Shared
1222,pmet_cplx3_m,cplx3_mNo61,Q42290,Obligate
1223,pmet_cplx3_m,cplx3_mNo61,Q9LXJ2,Obligate
1224,pmet_cplx3_m,cplx3_mNo61,Q9SG91,Shared
1225,pmet_cplx3_m,cplx3_mNo61,Q9ZU25,Shared
1226,pmet_cplx3_m,cplx3_mNo61,Q9FKS5,Shared
1227,pmet_cplx3_m,cplx3_mNo61,Q94JS0,Shared
1228,pmet_cplx3_m,cplx3_mNo61,Q0WWE3,Shared
1229,pmet_cplx3_m,cplx3_mNo61,F4JWS8,Shared
1230,pmet_cplx3_m,cplx3_mNo62,P42792,Shared
1231,pmet_cplx3_m,cplx3_mNo62,Q42290,Obligate
1232,pmet_cplx3_m,cplx3_mNo62,Q9LXJ2,Obligate
1233,pmet_cplx3_m,cplx3_mNo62,Q9SG91,Shared
1234,pmet_cplx3_m,cplx3_mNo62,O04308,Shared
1235,pmet_cplx3_m,cplx3_mNo62,Q9FKS5,Shared
1236,pmet_cplx3_m,cplx3_mNo62,Q94JS0,Shared
